"date","ts1"
2011-05-04,2.91396618023898
2011-05-05,2.68775753412958
2011-05-06,2.64445387212803
2011-05-09,2.68336600964017
2011-05-10,2.66339126673543
2011-05-11,2.65318957608495
2011-05-12,2.66578870873803
2011-05-13,2.64984220187759
2011-05-16,2.61738535411476
2011-05-17,2.64381986269467
2011-05-18,2.61515282488256
2011-05-19,2.6632955392406
2011-05-20,2.67938880555591
2011-05-23,2.63964978742316
2011-05-24,2.64947193268318
2011-05-25,2.6479321176905
2011-05-26,2.73394904055084
2011-05-27,2.61597955212288
2011-05-30,2.59619971894229
2011-05-31,2.67570492177328
2011-06-01,2.65913443015171
2011-06-02,2.75812518801127
2011-06-03,2.74880571993616
2011-06-06,2.68096596704051
2011-06-07,2.66890923071168
2011-06-08,2.64490126778072
2011-06-09,2.61735790020809
2011-06-10,2.65195083018262
2011-06-13,2.67984496311969
2011-06-14,2.64940406702067
2011-06-15,2.62287718514535
2011-06-16,2.62851624525924
2011-06-17,2.66971300438824
2011-06-20,2.63554466728522
2011-06-21,2.53013397909632
2011-06-22,2.61228754409081
2011-06-23,2.61408111336776
2011-06-24,2.47138949846244
2011-06-27,2.48293172985473
2011-06-28,2.56485375805446
2011-06-29,2.5545016300322
2011-06-30,2.45448425930989
2011-07-01,2.40179017677811
2011-07-04,2.42240055195375
2011-07-05,2.37909181160356
2011-07-06,2.49401142052959
2011-07-07,2.61906459143359
2011-07-08,2.59225644355519
2011-07-11,2.5985583786235
2011-07-12,2.54878053331759
2011-07-13,2.51459361424369
2011-07-14,2.47813401840227
2011-07-15,2.41600956487266
2011-07-18,2.56352076952021
2011-07-19,2.49477082469462
2011-07-20,2.4325441032951
2011-07-21,2.45406964051808
2011-07-22,2.4989061047058
2011-07-25,2.42743157922622
2011-07-26,2.45969740459655
2011-07-27,2.44888707876735
2011-07-28,2.47748926186405
2011-07-29,2.47767619015982
2011-08-01,2.50312369860538
2011-08-02,2.51714666766157
2011-08-03,2.44254919998388
2011-08-04,2.39666819204538
2011-08-05,2.33120524044412
2011-08-08,2.41356010764003
2011-08-09,2.26114570077209
2011-08-10,2.14458862411877
2011-08-11,2.14073217998518
2011-08-12,2.18399377391456
2011-08-15,2.20709138778988
2011-08-16,2.22837673806966
2011-08-17,2.17661738565343
2011-08-18,2.18147605983355
2011-08-19,2.13917799312714
2011-08-22,2.19669822026016
2011-08-23,2.15065881011351
2011-08-24,2.15651647645768
2011-08-25,2.14902853791108
2011-08-26,2.12414982382463
2011-08-29,2.17396284687432
2011-08-30,2.18879412489543
2011-08-31,2.19336144446496
2011-09-01,2.21154097111221
2011-09-02,2.16890256835726
2011-09-05,2.1686249572314
2011-09-06,2.20345185564386
2011-09-07,2.21883585421498
2011-09-08,2.20896538213232
2011-09-09,2.22450788327871
2011-09-12,2.18619541305119
2011-09-13,2.18149450593987
2011-09-14,2.14145566704489
2011-09-15,2.08044039462476
2011-09-16,2.02040227909345
2011-09-19,2.16351854916786
2011-09-20,2.23620602377532
2011-09-21,2.01506289985678
2011-09-22,1.84480651074382
2011-09-23,1.75116865472755
2011-09-26,1.84429482070617
2011-09-27,1.75517644757011
2011-09-28,1.79115450293387
2011-09-29,1.83698094726401
2011-09-30,1.78220561224992
2011-10-03,1.81526752987518
2011-10-04,1.79790539795983
2011-10-05,1.81115486636826
2011-10-06,1.79474365682847
2011-10-07,1.81880683015938
2011-10-10,1.80643242799224
2011-10-11,1.73058058133722
2011-10-12,1.73225512871781
2011-10-13,1.83450689696899
2011-10-14,1.92302108230563
2011-10-17,2.12555775567855
2011-10-18,2.01303091013895
2011-10-19,1.96670627408032
2011-10-20,1.95684398653527
2011-10-21,1.99276891391469
2011-10-24,2.03110882258193
2011-10-25,1.98194326984215
2011-10-26,1.94024120928026
2011-10-27,1.89406893283077
2011-10-28,1.92914368468636
2011-10-31,1.90961063286949
2011-11-01,1.88214423295319
2011-11-02,1.92819707633994
2011-11-03,1.97451320582524
2011-11-04,1.95427218240643
2011-11-07,2.03103341369239
2011-11-08,1.92719373312089
2011-11-09,1.93942344803964
2011-11-10,1.94585030050881
2011-11-11,1.93515785968644
2011-11-14,1.92970459499791
2011-11-15,1.86816295841189
2011-11-16,1.81060142387752
2011-11-17,1.83279632650882
2011-11-18,1.8174494285251
2011-11-21,1.79815364900178
2011-11-22,1.83233762559474
2011-11-23,1.86547125596504
2011-11-24,1.83051105256853
2011-11-25,1.80790464056275
2011-11-28,1.83997047487819
2011-11-29,1.83460407340843
2011-11-30,1.8147888017457
2011-12-01,1.8380108127887
2011-12-02,1.85582286892799
2011-12-05,1.85339147090488
2011-12-06,1.82516205948739
2011-12-07,1.87984202161101
2011-12-08,1.90298940517478
2011-12-09,1.80539785052937
2011-12-12,1.76117152081362
2011-12-13,1.73125033333744
2011-12-14,1.77631800165696
2011-12-15,1.73126079603742
2011-12-16,1.79456257886733
2011-12-19,1.86165078545603
2011-12-20,1.89108867135038
2011-12-21,1.93787925586829
2011-12-22,1.91910257115796
2011-12-23,1.96339205912251
2011-12-26,1.98598553281308
2011-12-27,2.05287793260342
2011-12-28,2.06021881261122
2011-12-29,2.01852609182988
2011-12-30,2.02925126844216
2012-01-02,2.06306330245806
2012-01-03,2.05867627325372
2012-01-04,2.086973727437
2012-01-05,2.09701115831874
2012-01-06,2.12003597918902
2012-01-09,2.12314774025432
2012-01-10,2.1591165061043
2012-01-11,2.18237276986798
2012-01-12,2.19509146610956
2012-01-13,2.25651363652552
2012-01-16,2.26956175131277
2012-01-17,2.29920667643638
2012-01-18,2.30910197065433
2012-01-19,2.40449015840796
2012-01-20,2.42061287633458
2012-01-23,2.30227130871491
2012-01-24,2.40977655535874
2012-01-25,2.4021231646593
2012-01-26,2.31310822167559
2012-01-27,2.26640403567639
2012-01-30,2.23821438149195
2012-01-31,2.24517108225951
2012-02-01,2.17480776947141
2012-02-02,2.1347984556351
2012-02-03,2.1971568478216
2012-02-06,2.16734726427542
2012-02-07,2.10553300651391
2012-02-08,2.06125753753761
2012-02-09,2.03684613230127
2012-02-10,2.0390522441675
2012-02-13,2.03341932501127
2012-02-14,2.06897360045944
2012-02-15,2.09376862493157
2012-02-16,2.08554089012795
2012-02-17,2.01281038463349
2012-02-20,1.96563901830628
2012-02-21,1.87225357054959
2012-02-22,1.8026503875615
2012-02-23,1.69545866068915
2012-02-24,1.58742487669853
2012-02-27,1.5026543790084
2012-02-28,1.56274355711577
2012-02-29,1.46384761781366
2012-03-01,1.48070013309665
2012-03-02,1.61602317846063
2012-03-05,1.71382147363042
2012-03-06,1.56310587278248
2012-03-07,1.45917686282563
2012-03-08,1.58824929405358
2012-03-09,1.65967841787939
2012-03-12,1.92759724544833
2012-03-13,1.85697546757395
2012-03-14,1.80734785159296
2012-03-15,1.69699102953122
2012-03-16,1.86820271066963
2012-03-19,1.84772011047838
2012-03-20,1.83524256027045
2012-03-21,1.8419198559049
2012-03-22,1.81003754822509
2012-03-23,1.80475348428033
2012-03-26,1.81928837909261
2012-03-27,1.81609272092005
2012-03-28,1.8235223818768
2012-03-29,1.81289656596326
2012-03-30,1.81744259144137
2012-04-02,1.88695794681131
2012-04-03,1.90957064660005
2012-04-04,1.93808419582262
2012-04-05,1.88719490838863
2012-04-06,1.91082458773426
2012-04-09,1.96101928651934
2012-04-10,1.95007616532559
2012-04-11,2.00408238845714
2012-04-12,1.94202520972328
2012-04-13,1.89667917230401
2012-04-16,1.86096697116732
2012-04-17,1.84012979931048
2012-04-18,1.84296395761376
2012-04-19,1.79112466880201
2012-04-20,1.7647113971174
2012-04-23,1.71762233496378
2012-04-24,1.69745719844785
2012-04-25,1.68545721268301
2012-04-26,1.72121683412237
2012-04-27,1.76579234003348
2012-04-30,1.73701140521118
2012-05-01,1.74676249608892
2012-05-02,1.73868259870146
2012-05-03,1.73427631172447
2012-05-04,1.76031608725929
2012-05-07,1.79182644494078
2012-05-08,1.85594701963099
2012-05-09,1.89137452266819
2012-05-10,1.92602211350238
2012-05-11,1.9671166635522
2012-05-14,2.02027437636928
2012-05-15,2.08327895890289
2012-05-16,2.0511113241372
2012-05-17,2.13865729264068
2012-05-18,2.18936162528582
2012-05-21,2.22837690002751
2012-05-22,2.29290177161267
2012-05-23,2.25479435154404
2012-05-24,2.3196084218636
2012-05-25,2.27500978785242
2012-05-28,2.24476121868963
2012-05-29,2.19737925300803
2012-05-30,2.10621778627652
2012-05-31,2.14746991845181
2012-06-01,2.32992323978217
2012-06-04,2.14602330511849
2012-06-05,2.03862038291984
2012-06-06,2.07368796791747
2012-06-07,2.05810784609441
2012-06-08,2.06791736776885
2012-06-11,2.06939233882402
2012-06-12,2.09339280234517
2012-06-13,2.09443826428131
2012-06-14,2.04927470692064
2012-06-15,2.09321465726908
2012-06-18,2.09763158399289
2012-06-19,2.01790389984582
2012-06-20,1.98623322136474
2012-06-21,2.02703429333995
2012-06-22,1.9872792190471
2012-06-25,1.9483241340529
2012-06-26,1.90224892803642
2012-06-27,1.9423397037174
2012-06-28,1.99088889104139
2012-06-29,2.03619345513722
2012-07-02,1.99534636108327
2012-07-03,1.9547307262569
2012-07-04,1.89951663413572
2012-07-05,1.86313482873401
2012-07-06,1.89149541286749
2012-07-09,1.91669895173134
2012-07-10,1.91369693068085
2012-07-11,1.91430853899176
2012-07-12,1.90414253633235
2012-07-13,1.94007904537454
2012-07-16,1.93264481424703
2012-07-17,1.87542373736558
2012-07-18,1.90545283606292
2012-07-19,1.87395616207597
2012-07-20,1.86859317358476
2012-07-23,1.81164978677097
2012-07-24,1.87519133442609
2012-07-25,1.85942987645767
2012-07-26,1.8808965807034
2012-07-27,1.85568513121335
2012-07-30,1.88746686194507
2012-07-31,1.99175524089774
2012-08-01,2.15855428137696
2012-08-02,1.88778552138733
2012-08-03,1.95145532172574
2012-08-06,1.8981768700143
2012-08-07,1.90960988358544
2012-08-08,1.96148943880898
2012-08-09,2.05890542345684
2012-08-10,2.1451098110557
2012-08-13,2.15279058504654
2012-08-14,2.13731635998168
2012-08-15,2.1976717913948
2012-08-16,2.22680547291125
2012-08-17,2.311584519063
2012-08-20,2.26740906676786
2012-08-21,2.21275453420208
2012-08-22,2.2173725023665
2012-08-23,2.20895806048933
2012-08-24,2.19063429933168
2012-08-27,2.1937965889707
2012-08-28,2.17465243938901
2012-08-29,2.14554677872052
2012-08-30,2.11004376213176
2012-08-31,2.11144599561624
2012-09-03,2.139546485761
2012-09-04,2.13079636803524
2012-09-05,2.14567714858849
2012-09-06,2.17719143554509
2012-09-07,2.17137420351557
2012-09-10,2.21357889618848
2012-09-11,2.21923904138431
2012-09-12,2.2108456050702
2012-09-13,2.17975639377633
2012-09-14,2.19480996270566
2012-09-17,2.21135956152951
2012-09-18,2.1902127775224
2012-09-19,2.19681759315756
2012-09-20,2.23722717711393
2012-09-21,2.18234015218977
2012-09-24,2.1664828288093
2012-09-25,2.16981566106342
2012-09-26,2.16439404251324
2012-09-27,2.12088478266253
2012-09-28,2.07234945277366
2012-10-01,2.08805348848274
2012-10-02,2.06914336744432
2012-10-03,2.0870711389387
2012-10-04,2.01533016081894
2012-10-05,1.9945260449359
2012-10-08,1.95506124523158
2012-10-09,1.90509040843727
2012-10-10,1.86441694119271
2012-10-11,1.85446104297307
2012-10-12,1.83636505622131
2012-10-15,1.85953557351523
2012-10-16,1.87925594951746
2012-10-17,1.83003885928333
2012-10-18,1.87496184726914
2012-10-19,1.91147582121792
2012-10-22,1.78417320569647
2012-10-23,1.77974689890168
2012-10-24,1.8197284669933
2012-10-25,1.77842293932301
2012-10-26,1.79460118343078
2012-10-29,1.80441382847239
2012-10-30,1.85601290988051
2012-10-31,1.87880353105099
2012-11-01,1.84105280362224
2012-11-02,1.87983655888946
2012-11-05,1.91474377879506
2012-11-06,1.84218978698084
2012-11-07,1.80509085361779
2012-11-08,1.84224615926621
2012-11-09,1.8067019849831
2012-11-12,1.86812215028925
2012-11-13,1.88283225570147
2012-11-14,1.94321826559633
2012-11-15,1.96955968702842
2012-11-16,1.89685589081641
2012-11-19,1.95704237294372
2012-11-20,1.96024084926877
2012-11-21,1.98464292685917
2012-11-22,2.03010354215047
2012-11-23,2.05370745135769
2012-11-26,2.01836115540815
2012-11-27,2.06810536505234
2012-11-28,2.05163643501733
2012-11-29,2.02946368082008
2012-11-30,2.05756055484993
2012-12-03,2.02858751223861
2012-12-04,2.09738780280111
2012-12-05,2.0614622908716
2012-12-06,2.08433080282956
2012-12-07,2.09106668840079
2012-12-10,2.05279822393134
2012-12-11,2.09561129914784
2012-12-12,2.09574289303878
2012-12-13,2.10528868941806
2012-12-14,2.11106301604343
2012-12-17,2.07562923992822
2012-12-18,2.01262480066636
2012-12-19,2.07695200867306
2012-12-20,2.0576771345925
2012-12-21,2.0698467164205
2012-12-24,2.08395379203396
2012-12-25,2.10702518857118
2012-12-26,2.07525172014351
2012-12-27,2.04830390549636
2012-12-28,2.08125949428785
2012-12-31,2.07892256244283
2013-01-01,2.06033256624826
2013-01-02,2.05935770693004
2013-01-03,2.13920091900924
2013-01-04,1.99883790881669
2013-01-07,2.0561196720939
2013-01-08,1.97961909762168
2013-01-09,1.96855790959283
2013-01-10,2.04856921599621
2013-01-11,2.10760925217459
2013-01-14,2.11263775904865
2013-01-15,2.0302336374446
2013-01-16,2.11271069758436
2013-01-17,2.34215290315698
2013-01-18,2.31075912844063
2013-01-21,2.29310422082505
2013-01-22,2.32286727499751
2013-01-23,2.29624507977054
2013-01-24,2.32750503195041
2013-01-25,2.31029245772428
2013-01-28,2.32487210639369
2013-01-29,2.43142242034599
2013-01-30,2.48534397670273
2013-01-31,2.39555731001052
2013-02-01,2.48395236210267
2013-02-04,2.37015180990934
2013-02-05,2.33739234436227
2013-02-06,2.28318135461699
2013-02-07,2.28669541140611
2013-02-08,2.23272340396644
2013-02-11,2.22047073418106
2013-02-12,2.24220570321349
2013-02-13,2.25351269074643
2013-02-14,2.27111274416922
2013-02-15,2.31385247506574
2013-02-18,2.26932980496293
2013-02-19,2.28389835226147
2013-02-20,2.33495178750062
2013-02-21,2.27964635725905
2013-02-22,2.31104323682602
2013-02-25,2.30400319834377
2013-02-26,2.27303867409377
2013-02-27,2.35982671510764
2013-02-28,2.34003144678809
2013-03-01,2.39565552255404
2013-03-04,2.38411392008194
2013-03-05,2.35774658931569
2013-03-06,2.35424901225131
2013-03-07,2.44565561758758
2013-03-08,2.32938178474677
2013-03-11,2.47021163490664
2013-03-12,2.53302454118697
2013-03-13,2.53421127497593
2013-03-14,2.53817997840412
2013-03-15,2.48941432457625
2013-03-18,2.44252585445421
2013-03-19,2.46502432942739
2013-03-20,2.42402280967412
2013-03-21,2.41256407879491
2013-03-22,2.49890214476218
2013-03-25,2.3384143821385
2013-03-26,2.44807843038552
2013-03-27,2.655677416628
2013-03-28,2.46827426866642
2013-03-29,2.51609616461378
2013-04-01,2.51925966142412
2013-04-02,2.53543626636628
2013-04-03,2.5186948490896
2013-04-04,2.5435995096874
2013-04-05,2.53262080742705
2013-04-08,2.56158569441846
2013-04-09,2.53738336102338
2013-04-10,2.46789492042919
2013-04-11,2.4076176457648
2013-04-12,2.34157215299606
2013-04-15,2.41981422198528
2013-04-16,2.46917374463603
2013-04-17,2.50724098074552
2013-04-18,2.48130218382986
2013-04-19,2.47681271950789
2013-04-22,2.47332551112495
2013-04-23,2.50116843002797
2013-04-24,2.5515173394292
2013-04-25,2.62808241058044
2013-04-26,2.52921593795156
2013-04-29,2.48718276204336
2013-04-30,2.42803446453001
2013-05-01,2.45987435624465
2013-05-02,2.48168810417174
2013-05-03,2.51098301221057
2013-05-06,2.52631880896583
2013-05-07,2.50913668044578
2013-05-08,2.42815119513368
2013-05-09,2.33248391237758
2013-05-10,2.3050031592923
2013-05-13,2.29736833762409
2013-05-14,2.34518286842802
2013-05-15,2.30122077447615
2013-05-16,2.23357119023886
2013-05-17,2.24900199996251
2013-05-20,2.26563933482441
2013-05-21,2.32301809223786
2013-05-22,2.30858019079819
2013-05-23,2.25765733872664
2013-05-24,2.27123151242974
2013-05-27,2.31337379463359
2013-05-28,2.403471086913
2013-05-29,2.44737758466872
2013-05-30,2.3676282027862
2013-05-31,2.41262421107086
2013-06-03,2.43801836411753
2013-06-04,2.34869091950584
2013-06-05,2.30656259823594
2013-06-06,2.31916683698092
2013-06-07,2.25505818212244
2013-06-10,2.2437432358841
2013-06-11,2.13136914790214
2013-06-12,2.24382362898022
2013-06-13,2.21038564843774
2013-06-14,2.10859158916886
2013-06-17,2.08823608376273
2013-06-18,1.99917919698082
2013-06-19,2.00670524527029
2013-06-20,2.10390540970495
2013-06-21,2.00926943918105
2013-06-24,1.99565770336484
2013-06-25,1.91641810456017
2013-06-26,1.82648313970059
2013-06-27,1.9419426178325
2013-06-28,1.99167624350167
2013-07-01,1.92672531403694
2013-07-02,1.84542539942333
2013-07-03,1.81417911578848
2013-07-04,1.8202472350737
2013-07-05,1.85131185985859
2013-07-08,1.86758063504231
2013-07-09,1.89105341443674
2013-07-10,1.79705003480853
2013-07-11,1.97812729265141
2013-07-12,1.71077181875407
2013-07-15,1.72481987927994
2013-07-16,1.69526518123573
2013-07-17,1.70685420265343
2013-07-18,1.75422421739896
2013-07-19,1.77259989451622
2013-07-22,1.72989179496884
2013-07-23,1.77813944224454
2013-07-24,1.76212928602693
2013-07-25,1.78001329336846
2013-07-26,1.77602455881402
2013-07-29,1.82429343440148
2013-07-30,1.80427708818073
2013-07-31,1.84462881663192
2013-08-01,1.82991587727267
2013-08-02,1.77338044994177
2013-08-05,1.7779926704607
2013-08-06,1.78010398081108
2013-08-07,1.8071800124086
2013-08-08,1.78623160841526
2013-08-09,1.78571108344671
2013-08-12,1.80945456154558
2013-08-13,1.81148206885605
2013-08-14,1.84360810367495
2013-08-15,1.83558434663443
2013-08-16,1.83826972812197
2013-08-19,1.88931409431467
2013-08-20,1.82557946571259
2013-08-21,1.87676400850445
2013-08-22,1.84792642130092
2013-08-23,1.87833029778194
2013-08-26,1.86180814787831
2013-08-27,1.85667941131074
2013-08-28,1.86310275423825
2013-08-29,1.92108597559779
2013-08-30,1.89440117146668
2013-09-02,1.88326130799747
2013-09-03,1.95443434211412
2013-09-04,1.99866832412965
2013-09-05,2.07987928710312
2013-09-06,2.10005252807343
2013-09-09,2.17901971195892
2013-09-10,2.17259547510795
2013-09-11,2.19179117353894
2013-09-12,2.25909713221053
2013-09-13,2.35304886467036
2013-09-16,2.39649818369501
2013-09-17,2.42506616102034
2013-09-18,2.38760253741686
2013-09-19,2.34591342918636
2013-09-20,2.34534058467849
2013-09-23,2.33729380627771
2013-09-24,2.31831342844947
2013-09-25,2.29337231329687
2013-09-26,2.25320849400624
2013-09-27,2.19357107501899
2013-09-30,2.26589621031758
2013-10-01,2.21144634136838
2013-10-02,2.32072199370799
2013-10-03,2.40633739625318
2013-10-04,2.37568596512319
2013-10-07,2.37764607953075
2013-10-08,2.38346222126563
2013-10-09,2.39500554884643
2013-10-10,2.40553096006551
2013-10-11,2.37873705996572
2013-10-14,2.40724185946209
2013-10-15,2.44632270949036
2013-10-16,2.41354121390443
2013-10-17,2.39991499085636
2013-10-18,2.39298394156621
2013-10-21,2.42967055694952
2013-10-22,2.41656404555088
2013-10-23,2.3842230692051
2013-10-24,2.36639685436118
2013-10-25,2.37413327542467
2013-10-28,2.37133018886752
2013-10-29,2.32297624550741
2013-10-30,2.36699307800864
2013-10-31,2.41812266564233
2013-11-01,2.39099910307359
2013-11-04,2.27565687217576
2013-11-05,2.33511776703734
2013-11-06,2.21792900666206
2013-11-07,2.11889952186697
2013-11-08,2.17153726784421
2013-11-11,2.15100007586814
2013-11-12,2.09101220621362
2013-11-13,2.08218543281101
2013-11-14,2.13279046402063
2013-11-15,2.12155531449867
2013-11-18,2.10527104332856
2013-11-19,2.11980500097181
2013-11-20,2.11815094809984
2013-11-21,2.11822544205324
2013-11-22,2.10425487777378
2013-11-25,2.06590986781518
2013-11-26,2.08524371321821
2013-11-27,2.11395222393596
2013-11-28,2.07771123364412
2013-11-29,2.11024885041037
2013-12-02,1.98768945272548
2013-12-03,1.94701291475242
2013-12-04,2.00360205197886
2013-12-05,2.13335676024001
2013-12-06,2.16120142324652
2013-12-09,2.10421356877339
2013-12-10,2.02287443478554
2013-12-11,2.03667518895515
2013-12-12,2.06106462169325
2013-12-13,2.00503629027697
2013-12-16,2.05618533915199
2013-12-17,2.10096505967835
2013-12-18,2.00330773906936
2013-12-19,2.14799537469955
2013-12-20,2.06148407157433
2013-12-23,2.0958775263365
2013-12-24,2.09337068096238
2013-12-25,2.04809937117259
2013-12-26,1.99636955761663
2013-12-27,2.11208233537647
2013-12-30,2.31948791323877
2013-12-31,2.28372626340766
2014-01-01,2.3549938425011
2014-01-02,2.351860406417
2014-01-03,2.2789827771108
2014-01-06,2.24252533804772
2014-01-07,2.19429029845963
2014-01-08,2.14439050472927
2014-01-09,2.103135797247
2014-01-10,2.21782905350683
2014-01-13,2.15666136353888
2014-01-14,2.17917335500204
2014-01-15,2.15505731332796
2014-01-16,2.16457147865072
2014-01-17,2.08034830283029
2014-01-20,2.04202669812266
2014-01-21,2.07557718671888
2014-01-22,2.0564376006084
2014-01-23,2.00262005268867
2014-01-24,2.03374143687409
2014-01-27,1.99764019214858
2014-01-28,2.02040634079781
2014-01-29,2.07457545599662
2014-01-30,2.11556429423675
2014-01-31,2.10896428924283
2014-02-03,2.1508987285351
2014-02-04,2.20824308702276
2014-02-05,2.13178644400452
2014-02-06,2.0936640797438
2014-02-07,2.05919416837602
2014-02-10,2.03641256286635
2014-02-11,2.02801915643298
2014-02-12,2.01128593349172
2014-02-13,2.09210958494584
2014-02-14,2.16494624834535
2014-02-17,2.12654293716738
2014-02-18,2.01667955140825
2014-02-19,2.01591535618421
2014-02-20,1.9753592004775
2014-02-21,2.01376508148302
2014-02-24,2.00891434122692
2014-02-25,2.0491204148448
2014-02-26,2.04341437293581
2014-02-27,2.08489057620517
2014-02-28,2.16042799002149
2014-03-03,2.29008716493439
2014-03-04,2.12790969140342
2014-03-05,2.11087295164403
2014-03-06,2.19580639374519
2014-03-07,2.28130914899771
2014-03-10,2.3610932678231
2014-03-11,2.38525652680783
2014-03-12,2.39021846391704
2014-03-13,2.34373382911813
2014-03-14,2.31711122441258
2014-03-17,2.30021144301993
2014-03-18,2.24863613451455
2014-03-19,2.2978252600736
2014-03-20,2.31618728878724
2014-03-21,2.32251928288951
2014-03-24,2.31534571948533
2014-03-25,2.2982170898963
2014-03-26,2.27584781087049
2014-03-27,2.29340335532341
2014-03-28,2.31895464934871
2014-03-31,2.27680572615527
2014-04-01,2.21432417448869
2014-04-02,2.28548104036735
2014-04-03,2.21333331745377
2014-04-04,2.0789790839632
2014-04-07,2.25153740394357
2014-04-08,2.24003397404689
2014-04-09,2.21920352554709
2014-04-10,2.19006987614101
2014-04-11,2.21602555262079
2014-04-14,2.21007599159629
2014-04-15,2.23624431069742
2014-04-16,2.28734162385959
2014-04-17,2.22635724926
2014-04-18,2.1889939037171
2014-04-21,2.17552557976092
2014-04-22,2.15091653319658
2014-04-23,2.13765294744527
2014-04-24,2.12956917644123
2014-04-25,2.15119348849134
2014-04-28,2.10412640961412
2014-04-29,2.08097012556353
2014-04-30,2.05807376940973
2014-05-01,2.03439273528822
2014-05-02,2.00628903020465
2014-05-05,1.99194827128972
2014-05-06,1.97560319462676
2014-05-07,1.97897854083003
2014-05-08,1.94140712888057
2014-05-09,1.89717248620784
2014-05-12,1.9280206759633
2014-05-13,1.95360108595735
2014-05-14,1.94995267414083
2014-05-15,2.01097127376895
2014-05-16,2.06849699940394
2014-05-19,1.95685977716736
2014-05-20,1.98003359474931
2014-05-21,1.99275675457224
2014-05-22,2.01027929571532
2014-05-23,2.04182971338937
2014-05-26,2.04084418728699
2014-05-27,2.03177589586321
